name,commodity,date,value
French Polynesia,Tobacco and manufactured tobacco substitutes,2014-01-01,149
French Polynesia,Tobacco and manufactured tobacco substitutes,2015-01-01,157
French Polynesia,Tobacco and manufactured tobacco substitutes,2016-01-01,134
French Polynesia,Tobacco and manufactured tobacco substitutes,2017-01-01,78
French Polynesia,Tobacco and manufactured tobacco substitutes,2018-01-01,146
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",1995-01-01,1
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",1996-01-01,8
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",1997-01-01,0
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",1998-01-01,0
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",1999-01-01,2
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2001-01-01,0
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2002-01-01,2
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2003-01-01,3
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2004-01-01,1
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2006-01-01,1
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2007-01-01,0
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2008-01-01,0
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2009-01-01,4
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2010-01-01,0
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2011-01-01,5
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2012-01-01,0
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2013-01-01,1
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2014-01-01,1
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2015-01-01,24
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2016-01-01,29
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2017-01-01,1
Cook Islands,"Oil seed, oleagic fruits, grain, seed, fruit, etc, ne",2018-01-01,1
Kiribati,Cocoa and cocoa preparations,1995-01-01,3
Kiribati,Cocoa and cocoa preparations,1996-01-01,13
Kiribati,Cocoa and cocoa preparations,1997-01-01,26
Kiribati,Cocoa and cocoa preparations,1998-01-01,3
Kiribati,Cocoa and cocoa preparations,1999-01-01,10
Kiribati,Cocoa and cocoa preparations,2000-01-01,2
Kiribati,Cocoa and cocoa preparations,2002-01-01,3
Kiribati,Cocoa and cocoa preparations,2003-01-01,1
Kiribati,Cocoa and cocoa preparations,2004-01-01,1
Kiribati,Cocoa and cocoa preparations,2005-01-01,1
Kiribati,Cocoa and cocoa preparations,2006-01-01,1
Kiribati,Cocoa and cocoa preparations,2007-01-01,2
Kiribati,Cocoa and cocoa preparations,2008-01-01,10
Kiribati,Cocoa and cocoa preparations,2009-01-01,2
Kiribati,Cocoa and cocoa preparations,2010-01-01,1
Kiribati,Cocoa and cocoa preparations,2011-01-01,3
Kiribati,Cocoa and cocoa preparations,2012-01-01,6
Kiribati,Cocoa and cocoa preparations,2013-01-01,3
Kiribati,Cocoa and cocoa preparations,2014-01-01,4
Kiribati,Cocoa and cocoa preparations,2015-01-01,1
Kiribati,Cocoa and cocoa preparations,2016-01-01,1
Kiribati,Cocoa and cocoa preparations,2018-01-01,0
Palau,"Milling products, malt, starches, inulin, wheat glute",2004-01-01,4
Palau,"Milling products, malt, starches, inulin, wheat glute",2005-01-01,4
Palau,"Milling products, malt, starches, inulin, wheat glute",2007-01-01,27
Palau,"Milling products, malt, starches, inulin, wheat glute",2008-01-01,8
Palau,"Milling products, malt, starches, inulin, wheat glute",2009-01-01,8
Palau,"Milling products, malt, starches, inulin, wheat glute",2017-01-01,2
Palau,"Milling products, malt, starches, inulin, wheat glute",2018-01-01,9
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",1995-01-01,95
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",1996-01-01,78
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",1997-01-01,42
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",1998-01-01,75
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",1999-01-01,41
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",2000-01-01,36
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",2001-01-01,49
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",2002-01-01,44
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",2003-01-01,61
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",2004-01-01,25
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",2005-01-01,24
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",2006-01-01,16
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",2007-01-01,13
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",2008-01-01,27
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",2009-01-01,6
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",2010-01-01,14
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",2011-01-01,11
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",2012-01-01,2
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",2013-01-01,13
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",2014-01-01,0
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",2015-01-01,0
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",2017-01-01,9
Federated State of Micronesia,"Vegetable, fruit, nut, etc food preparations",2018-01-01,1
Solomon Islands,Edible vegetables and certain roots and tubers,1995-01-01,255
Solomon Islands,Edible vegetables and certain roots and tubers,1996-01-01,289
Solomon Islands,Edible vegetables and certain roots and tubers,1997-01-01,324
Solomon Islands,Edible vegetables and certain roots and tubers,1998-01-01,371
Solomon Islands,Edible vegetables and certain roots and tubers,1999-01-01,389
Solomon Islands,Edible vegetables and certain roots and tubers,2000-01-01,317
Solomon Islands,Edible vegetables and certain roots and tubers,2001-01-01,294
Solomon Islands,Edible vegetables and certain roots and tubers,2002-01-01,324
Solomon Islands,Edible vegetables and certain roots and tubers,2003-01-01,479
Solomon Islands,Edible vegetables and certain roots and tubers,2004-01-01,596
Solomon Islands,Edible vegetables and certain roots and tubers,2005-01-01,579
Solomon Islands,Edible vegetables and certain roots and tubers,2006-01-01,600
Solomon Islands,Edible vegetables and certain roots and tubers,2007-01-01,617
Solomon Islands,Edible vegetables and certain roots and tubers,2008-01-01,505
Solomon Islands,Edible vegetables and certain roots and tubers,2009-01-01,623
Solomon Islands,Edible vegetables and certain roots and tubers,2010-01-01,614
Solomon Islands,Edible vegetables and certain roots and tubers,2011-01-01,684
Solomon Islands,Edible vegetables and certain roots and tubers,2012-01-01,855
Solomon Islands,Edible vegetables and certain roots and tubers,2013-01-01,1074
Solomon Islands,Edible vegetables and certain roots and tubers,2014-01-01,1032
Solomon Islands,Edible vegetables and certain roots and tubers,2015-01-01,1106
Solomon Islands,Edible vegetables and certain roots and tubers,2016-01-01,1189
Solomon Islands,Edible vegetables and certain roots and tubers,2017-01-01,1229
Solomon Islands,Edible vegetables and certain roots and tubers,2018-01-01,1412
Samoa,Cereals,1996-01-01,6
Samoa,Cereals,1997-01-01,2
Samoa,Cereals,2000-01-01,1
Samoa,Cereals,2001-01-01,64
Samoa,Cereals,2002-01-01,31
Samoa,Cereals,2003-01-01,12
Samoa,Cereals,2004-01-01,261
Samoa,Cereals,2005-01-01,8
Samoa,Cereals,2006-01-01,3
Samoa,Cereals,2007-01-01,10
Samoa,Cereals,2008-01-01,13
Samoa,Cereals,2009-01-01,5
Samoa,Cereals,2010-01-01,3
Samoa,Cereals,2011-01-01,7
Samoa,Cereals,2012-01-01,26
Samoa,Cereals,2013-01-01,55
Samoa,Cereals,2014-01-01,27
Samoa,Cereals,2015-01-01,14
Samoa,Cereals,2016-01-01,1
Samoa,Cereals,2017-01-01,48
Samoa,Cereals,2018-01-01,71
Papua New Guinea,"Meat, fish and seafood food preparations nes",1995-01-01,178
Papua New Guinea,"Meat, fish and seafood food preparations nes",1996-01-01,290
Papua New Guinea,"Meat, fish and seafood food preparations nes",1997-01-01,389
Papua New Guinea,"Meat, fish and seafood food preparations nes",1998-01-01,252
Papua New Guinea,"Meat, fish and seafood food preparations nes",1999-01-01,73
Papua New Guinea,"Meat, fish and seafood food preparations nes",2000-01-01,226
Papua New Guinea,"Meat, fish and seafood food preparations nes",2001-01-01,140
Papua New Guinea,"Meat, fish and seafood food preparations nes",2002-01-01,116
Papua New Guinea,"Meat, fish and seafood food preparations nes",2003-01-01,81
Papua New Guinea,"Meat, fish and seafood food preparations nes",2004-01-01,93
Papua New Guinea,"Meat, fish and seafood food preparations nes",2005-01-01,44
Papua New Guinea,"Meat, fish and seafood food preparations nes",2006-01-01,52
Papua New Guinea,"Meat, fish and seafood food preparations nes",2007-01-01,117
Papua New Guinea,"Meat, fish and seafood food preparations nes",2008-01-01,211
Papua New Guinea,"Meat, fish and seafood food preparations nes",2009-01-01,425
Papua New Guinea,"Meat, fish and seafood food preparations nes",2010-01-01,1249
Papua New Guinea,"Meat, fish and seafood food preparations nes",2011-01-01,2242
Papua New Guinea,"Meat, fish and seafood food preparations nes",2012-01-01,3278
Papua New Guinea,"Meat, fish and seafood food preparations nes",2013-01-01,3194
Papua New Guinea,"Meat, fish and seafood food preparations nes",2014-01-01,2765
Papua New Guinea,"Meat, fish and seafood food preparations nes",2015-01-01,1297
Papua New Guinea,"Meat, fish and seafood food preparations nes",2016-01-01,600
Papua New Guinea,"Meat, fish and seafood food preparations nes",2017-01-01,1235
Papua New Guinea,"Meat, fish and seafood food preparations nes",2018-01-01,1146
Fiji,Sugars and sugar confectionery,1995-01-01,1709
Fiji,Sugars and sugar confectionery,1996-01-01,2094
Fiji,Sugars and sugar confectionery,1997-01-01,2075
Fiji,Sugars and sugar confectionery,1998-01-01,7344
Fiji,Sugars and sugar confectionery,1999-01-01,4689
Fiji,Sugars and sugar confectionery,2000-01-01,3882
Fiji,Sugars and sugar confectionery,2001-01-01,4995
Fiji,Sugars and sugar confectionery,2002-01-01,9450
Fiji,Sugars and sugar confectionery,2003-01-01,8867
Fiji,Sugars and sugar confectionery,2004-01-01,12293
Fiji,Sugars and sugar confectionery,2005-01-01,8060
Fiji,Sugars and sugar confectionery,2006-01-01,7516
Fiji,Sugars and sugar confectionery,2007-01-01,7023
Fiji,Sugars and sugar confectionery,2008-01-01,6612
Fiji,Sugars and sugar confectionery,2009-01-01,5406
Fiji,Sugars and sugar confectionery,2010-01-01,8831
Fiji,Sugars and sugar confectionery,2011-01-01,5556
Fiji,Sugars and sugar confectionery,2012-01-01,5808
Fiji,Sugars and sugar confectionery,2013-01-01,4951
Fiji,Sugars and sugar confectionery,2014-01-01,6021
Fiji,Sugars and sugar confectionery,2015-01-01,3804
Fiji,Sugars and sugar confectionery,2016-01-01,4696
Fiji,Sugars and sugar confectionery,2017-01-01,3532
Fiji,Sugars and sugar confectionery,2018-01-01,3178
Solomon Islands,Tobacco and manufactured tobacco substitutes,1995-01-01,180
Solomon Islands,Tobacco and manufactured tobacco substitutes,1996-01-01,118
Solomon Islands,Tobacco and manufactured tobacco substitutes,1997-01-01,165
Solomon Islands,Tobacco and manufactured tobacco substitutes,1998-01-01,151
Solomon Islands,Tobacco and manufactured tobacco substitutes,1999-01-01,128
Solomon Islands,Tobacco and manufactured tobacco substitutes,2000-01-01,147
Solomon Islands,Tobacco and manufactured tobacco substitutes,2001-01-01,257
Solomon Islands,Tobacco and manufactured tobacco substitutes,2002-01-01,132
Solomon Islands,Tobacco and manufactured tobacco substitutes,2003-01-01,121
Solomon Islands,Tobacco and manufactured tobacco substitutes,2004-01-01,245
Solomon Islands,Tobacco and manufactured tobacco substitutes,2005-01-01,136
Solomon Islands,Tobacco and manufactured tobacco substitutes,2006-01-01,229
Solomon Islands,Tobacco and manufactured tobacco substitutes,2007-01-01,279
Solomon Islands,Tobacco and manufactured tobacco substitutes,2008-01-01,271
Solomon Islands,Tobacco and manufactured tobacco substitutes,2009-01-01,303
Solomon Islands,Tobacco and manufactured tobacco substitutes,2010-01-01,223
Solomon Islands,Tobacco and manufactured tobacco substitutes,2011-01-01,344
Solomon Islands,Tobacco and manufactured tobacco substitutes,2012-01-01,151
Solomon Islands,Tobacco and manufactured tobacco substitutes,2013-01-01,5
Solomon Islands,Tobacco and manufactured tobacco substitutes,2014-01-01,0
Solomon Islands,Tobacco and manufactured tobacco substitutes,2015-01-01,74
Vanuatu,"Coffee, tea, mate and spices",1995-01-01,3
Vanuatu,"Coffee, tea, mate and spices",1996-01-01,11
Vanuatu,"Coffee, tea, mate and spices",1997-01-01,12
Vanuatu,"Coffee, tea, mate and spices",1998-01-01,12
Vanuatu,"Coffee, tea, mate and spices",1999-01-01,10
Vanuatu,"Coffee, tea, mate and spices",2000-01-01,9
Vanuatu,"Coffee, tea, mate and spices",2001-01-01,9
Vanuatu,"Coffee, tea, mate and spices",2002-01-01,12
Vanuatu,"Coffee, tea, mate and spices",2003-01-01,9
Vanuatu,"Coffee, tea, mate and spices",2004-01-01,11
Vanuatu,"Coffee, tea, mate and spices",2005-01-01,12
Vanuatu,"Coffee, tea, mate and spices",2006-01-01,44
Vanuatu,"Coffee, tea, mate and spices",2007-01-01,51
Vanuatu,"Coffee, tea, mate and spices",2008-01-01,15
Vanuatu,"Coffee, tea, mate and spices",2009-01-01,42
Vanuatu,"Coffee, tea, mate and spices",2010-01-01,56
Vanuatu,"Coffee, tea, mate and spices",2011-01-01,60
Vanuatu,"Coffee, tea, mate and spices",2012-01-01,15
Vanuatu,"Coffee, tea, mate and spices",2013-01-01,13
Vanuatu,"Coffee, tea, mate and spices",2014-01-01,19
Vanuatu,"Coffee, tea, mate and spices",2015-01-01,30
Vanuatu,"Coffee, tea, mate and spices",2016-01-01,28
Vanuatu,"Coffee, tea, mate and spices",2017-01-01,5
Vanuatu,"Coffee, tea, mate and spices",2018-01-01,10
Fiji,"Milling products, malt, starches, inulin, wheat glute",1995-01-01,3839
Fiji,"Milling products, malt, starches, inulin, wheat glute",1996-01-01,4085
Fiji,"Milling products, malt, starches, inulin, wheat glute",1997-01-01,8604
Fiji,"Milling products, malt, starches, inulin, wheat glute",1998-01-01,5705
Fiji,"Milling products, malt, starches, inulin, wheat glute",1999-01-01,8696
Fiji,"Milling products, malt, starches, inulin, wheat glute",2000-01-01,6921
Fiji,"Milling products, malt, starches, inulin, wheat glute",2001-01-01,6086
Fiji,"Milling products, malt, starches, inulin, wheat glute",2002-01-01,7160
Fiji,"Milling products, malt, starches, inulin, wheat glute",2003-01-01,5967
Fiji,"Milling products, malt, starches, inulin, wheat glute",2004-01-01,7793
Fiji,"Milling products, malt, starches, inulin, wheat glute",2005-01-01,6558
Fiji,"Milling products, malt, starches, inulin, wheat glute",2006-01-01,4706
Fiji,"Milling products, malt, starches, inulin, wheat glute",2007-01-01,6726
Fiji,"Milling products, malt, starches, inulin, wheat glute",2008-01-01,5033
Fiji,"Milling products, malt, starches, inulin, wheat glute",2009-01-01,4400
Fiji,"Milling products, malt, starches, inulin, wheat glute",2010-01-01,6484
Fiji,"Milling products, malt, starches, inulin, wheat glute",2011-01-01,7286
Fiji,"Milling products, malt, starches, inulin, wheat glute",2012-01-01,6558
Fiji,"Milling products, malt, starches, inulin, wheat glute",2013-01-01,5031
Fiji,"Milling products, malt, starches, inulin, wheat glute",2014-01-01,4586
Fiji,"Milling products, malt, starches, inulin, wheat glute",2015-01-01,4997
Fiji,"Milling products, malt, starches, inulin, wheat glute",2016-01-01,6359
Fiji,"Milling products, malt, starches, inulin, wheat glute",2017-01-01,5372
Fiji,"Milling products, malt, starches, inulin, wheat glute",2018-01-01,6464
Tuvalu,Edible vegetables and certain roots and tubers,1996-01-01,5
Tuvalu,Edible vegetables and certain roots and tubers,1997-01-01,8
Tuvalu,Edible vegetables and certain roots and tubers,1998-01-01,15
Tuvalu,Edible vegetables and certain roots and tubers,1999-01-01,40
Tuvalu,Edible vegetables and certain roots and tubers,2000-01-01,39
Tuvalu,Edible vegetables and certain roots and tubers,2001-01-01,41
Tuvalu,Edible vegetables and certain roots and tubers,2002-01-01,98
Tuvalu,Edible vegetables and certain roots and tubers,2003-01-01,75
Tuvalu,Edible vegetables and certain roots and tubers,2004-01-01,114
Tuvalu,Edible vegetables and certain roots and tubers,2005-01-01,173
Tuvalu,Edible vegetables and certain roots and tubers,2006-01-01,143
Tuvalu,Edible vegetables and certain roots and tubers,2007-01-01,118
Tuvalu,Edible vegetables and certain roots and tubers,2008-01-01,102
Tuvalu,Edible vegetables and certain roots and tubers,2009-01-01,82
Tuvalu,Edible vegetables and certain roots and tubers,2010-01-01,57
